label,review,length,positive,negative,anger,disgust,fear,sadness,surprise,good,happy
3,"国际！国际！国际！国际！国际！慈善！慈善！名人！好吧，我为旁边那两朵小康乃馨转~ ~ 那我为哈根达斯转为名人,还是国际的慈善的转.刚刚在人民大会堂领完国际慈善名人奖，在赶去下个通告的间隙，黄先生请大家吃哈根达斯…",67,7,0,0,0,0,0,0,7,0
2,回复奴隶式教化都没有把你们改造好啊，失败【开篇】李公明《大学生的恐惧与冷漠是怎样炼成的》起主要作用的倒不是冷漠，而是恐惧，有关眼下利益（各种奖学金等等）与未来（就业等等）的恐惧。这时候长期以来的奴化教育自然会显示其功能。,66,4,7,0,4,3,0,0,3,1
3,繁衍生息的栖息地被人类破坏，等待这些动物的只有死亡，而且这种残留下来的污染还会持续几百年，这一切都让大自然在痛苦中承受消磨！人类什么时候才能停止这种伤害大自然的行为，殊不知大自然的忍耐是有限度的！,55,1,4,0,2,0,2,0,1,0
0,"找个人12月15日陪我看流星雨去,哇哈哈【2010下半年流星雨】8月12日，英仙座流星雨极大；8月20日，天鹅座流星雨极大；10月8日，天龙座流星雨极大；10月21日，猎户座流星雨极大；11月8日，南北金牛座流星雨极大；11月18日凌晨1时至天亮前，狮子座流星雨极大；12月15日凌晨，双子座流星雨极大；12月22日，小熊座流星雨极大。一定到时欣赏哦！",104,3,0,0,0,0,0,0,2,1
0,未能在中原地产实现的培训师目标，现在有机会在碧桂园实现，需要时间！~,20,0,0,0,0,0,0,0,0,0
3,边个系北风？突然发现，北风应该也挺想黄伟文的: 摄影师平深！！！哈哈，你们哥俩终于相认了！啊！謝 謝 ！,36,1,0,0,0,0,0,0,0,1
0,哈哈~ 真神奇~ 去看了哈哈，罗祥的魅力是有多大啊，是不是，有没有有點 神奇阿祥的魅力無 限啊...。太让我大吃一惊了，一个和尚居然在新浪微博里关注了罗志祥，哈哈，太Hi 了,59,6,0,0,0,0,0,3,0,3
1,高跟鞋我快疯了！high heels 分享图片,12,0,0,0,0,0,0,0,0,0
0,嘟……嘟臀！有图有真相！猜猜他是谁？大家踊跃便捷加内容，我们这期话题持续到这周日，下周一会公布第二个话题，并公布获奖者信息！大家一起泡世界杯！一起快乐足球！原来你的真的比我们白。哇……,61,4,0,0,0,0,0,1,2,1
3,胸腰臀三大最吃香的部位等看的纯熟了以后，一看女人身材就知道是啥星座了哪啊？嗯，以后知道看哪了摩羯 —膝盖有啥用啊？,42,2,0,0,0,0,0,0,2,0
1,还行...只能看第六行和第六行以上，那你的显示器还是别用了；到七八行的，基本是属于较差但是还能使用的；能看到第九行和第十行就算比较好了；我能到看十，但看不到十一你的显示器能看到第几行的字？,64,0,0,0,0,0,0,0,0,0
0,宝宝！你就嫌弃我们吧！继续嫌弃！哈哈~ ~ 某灯牌。宝宝是说你们二。,24,1,0,0,0,0,0,0,0,1
3,请允许我再乌鸦嘴下，今夜阿根廷将会被墨西哥淘汰1德国战车再次让不列颠骑士蒙羞！可怕的日耳曼民族，在此用其优秀的团队配合能力向世界演绎了一场伟大的比赛！,44,3,1,0,0,1,0,0,3,0
0,太赞了。。大图太大缩了一下=-=请有序前来受死传说中的七面巨型光影立方体,22,0,0,0,0,0,0,0,0,0
1,其實 ..我真的真的好想去旅行~ 好多美麗 的地方都吸引著我你們 最想去哪裡 旅行?我好想去馬 爾 代夫!!!> <,45,0,0,0,0,0,0,0,0,0
1,我的动力，肥肥成的压力，哈哈...发完这条围脖，我就整一败家女形象了女人的动力，男人的压力。。。,31,1,0,0,0,0,0,0,0,1
0,想到嘟嘟小时候的，霍特思像！那无辜的小眼神好可爱啊！！,18,1,1,0,0,0,1,0,1,0
1,好美的图最后一次的拥有最难舍。（BY 佚名）早安，各位。,19,0,0,0,0,0,0,0,0,0
0,“返回顶部”在最右侧也随时浮动！相当的人性化。微博。刚发现新消息提示改为浮动的了，很好,29,0,1,0,0,0,1,0,0,0
1,为什么事故发生这么久还没个说法？因为漏油而寻求赔偿的大连渔民没有从中石油这家富得流油的公司那里得到丝毫安慰。中石油在大连漏油事件中的傲慢态度，显示该企业既缺乏社会责任感，也缺乏民事主体平等的法律意识，更缺乏市场经济中的规则意识……漠视任何规则，漠视任何普通人的利益，直至最终尾大不掉。（via FT 中文网叶檀）,86,4,8,0,8,0,0,1,2,1
2,愿人类和平共处到永久！【“光之塔”纪念911】9月11日晚上八点至十一点，两座光线组成的双塔如同两个点燃后的蜡烛，光线可辐射至远方，以此凭吊那些在911事件中去世的人们。,51,0,2,0,0,0,2,0,0,0
0,宝贝太可爱了···笑死我了超级搞笑，世界上最胆小的熊!把我笑趴下了！！！,29,2,1,0,1,0,0,0,2,0
0,: : : : 。的超高像素名单图，要找人的可以“查看大图”细看。集微博之力，转给需要的人。,34,0,0,0,0,0,0,0,0,0
3,小二，今天很累吧？心疼你。二哥MM 演唱會 內 地第一場 的場 景，細 數 今天的南京是第幾 場 ？！,41,1,1,0,0,0,1,0,0,1
0,吖    牡 乃 牡 膥 ???,20,0,0,0,0,0,0,0,0,0
0,老洋气的live ！《奖献唱《》,10,0,0,0,0,0,0,0,0,0
3,实拍英男子机场“坐”无形椅读报被围观。我觉得秘密应该在他的右腿里边吧。。,24,0,0,0,0,0,0,0,0,0
3,任何事物会红起来其背后都有着深远的意义！有需求才有存在的价值。凤姐存在的价值不就是让网友们吐槽的吗？网友们不是也吐的挺开心挺自豪挺满足的吗？最后供需双方都各自得到了想要的东西。网友通过吐槽得到了解压和发泄，凤姐通过被狂吐而声名远播。可谓是‘双赢’啊！但哪一方赢得更实在？有待考量！你们这群未来渺茫的人有什么资格嘲笑在500强工作的凤姐…（一老师如是说，看后我内牛满面！）,121,10,5,0,4,0,1,0,4,6
0,因为她！哈！我不说妳 也知！今天祖儿上凤凰卫视娱乐大风暴的视频。给偶像，还有祖儿的好朋友美女主持！,34,4,0,0,0,0,0,0,3,1
1,太棒了！射手要送我的礼物,8,0,0,0,0,0,0,0,0,0
0,回复哈哈。老实讲，对那个阶段完全停留在“他们说”的阶段。时代是波浪型上升的，说不定过几年还会有。。赚钱先，玩先，然后累了，有空会找找你说的那人。。哈哈。俺上了大学红高粱、穆斯林的葬礼…,65,5,0,0,0,0,0,0,2,3
0,哇塞！各种期待！由华谊当红小生主演的悬疑爆笑电影《熊出没注意》预定于10月1日上映。,26,2,0,0,0,0,0,0,2,0
0,回复还是彩色的瓜子，粉红色的香芋 瓜子，奶黄色的香蕉瓜子，看起来很有食欲呵呵好好玩哦。。我喜欢恰恰瓜子瓜子下稀饭。哈哈，因为吃着吃着稀饭饭突然想吃瓜子了。,51,7,1,0,1,0,0,0,4,3
2,网恋有风险，见面须谨慎。,8,1,0,0,0,0,0,0,1,0
0,之前上ART 親 手做的禮 物~,12,0,0,0,0,0,0,0,0,0
1,真的是个沉重的话题我们这代人真不容易父辈的其实更不容易我要攒钱买车买房。。。,22,2,0,0,0,0,0,0,2,0
2,"回复上班中。不在现场也知道你很抢镜的啦。你不会在我们的观众席吧？！哈哈…《幸福广州仁爱妈妈大赛总决赛》马上就要开始啦，四位主持木子，天华，COCO ,！加油！！",52,3,0,0,0,0,0,0,1,2
2,每次看到他们的故事都忍不住泪流世上还是有点爱情的爱情故事他遇见她时，他36，她23，他陡生爱怜。她结婚时，他赶来并送给她一枚蝴蝶胸针，其实他的丈夫是他介绍的。63岁的她走了，他来看她最后一眼。她生前衣物慈善义卖活动87岁的他拄着拐杖，去买回了那枚胸针。他们第一次合作的电影叫《罗马假日》，她就是“公主”郝本，他是“世界绅士”派克。@ 常识围脖,115,6,1,0,0,0,1,0,6,0
0,请原谅我今晚去打扰你们两位谈情了。。。因为我实在系太寂寞了。。我实在顶5顺寂寞我先去找你们。。。雯雯姐夫有无觉得你地生活有我而变得更精彩啊？？？今晚笑死你地两个,57,3,3,0,1,0,2,0,3,0
3,"拜谢！内牛满面！对付挖土仔两招：1，种植八方喷射的忧郁菇用咖啡豆唤醒，外面加个南瓜壳保护。2，用两头喷的那个豌豆也行，必须也用南瓜围住。这些都是在挖土僵尸啃南瓜的时间里就可以将其击毙的宝贝。植物大战僵尸正式通关，不过quickplay 里面，survival 那栏目最后一关“endless "" ，始终过不去，苦恼中。挖地道那组流氓僵尸实在搞不定，奶奶个腿的汗流浃背中……",108,3,7,0,5,1,2,0,3,0
0,回复嗯啊，问同样的问题，但要有不同的思路尤其是女客户回房，是个挺费脑子的事客户回房是个重复又费脑子的工作，大家有没有一些小敲门？,43,0,0,0,0,0,0,0,0,0
1,我靠！不带这么玩的，大风居然刮来一只臭鞋垫？对面在摆灵堂，这雷电交加风雨哗哗的。要是再一停电。。。我一人在家咋办啊咋办啊,40,0,0,0,0,0,0,0,0,0
0,回复我今天又回到榜首了，只是同城会排名上对我进行了处理，让我粉丝数及排名都在榜眼位置。微博这玩意儿其实蛮机灵的有人要河蟹你，你要争口气，重登合肥微博榜首。偶看好你。手上事多，腾不出手来围脖，那些曾经倍受我勤奋围脖骚扰的围友们近来一定觉得清净了不少吧。哈哈哈！哈哈哈！哈哈哈哈！哈哈哈！,87,7,1,0,0,0,1,0,7,0
0,倘若将毛泽东视作列宁与斯大林的混合体，邓小平时代是个延长的赫鲁晓夫年代，此刻的中国是否像是另一个“停滞年代”，那个勃列日涅夫的年代？,37,0,1,0,1,0,0,0,0,0
2,家属情绪确实挺稳定，一直处于崩溃状态这张图片我真的哭了矿工兄弟们清明快乐？家属情绪稳定？,25,4,2,0,2,0,0,0,2,2
2,明天不要下雨出点太阳好麽 唔该~,11,0,0,0,0,0,0,0,0,0
3,人家承认了，我国政府是不是打算一如既往的高姿态顺坡下驴了呢？？？我拭目以待！菲警方首度承认开枪射杀香港游客。,29,1,1,0,1,0,0,0,1,0
3,成績 出來 了啊~ ~ 偏科超嚴 重的,15,0,0,0,0,0,0,0,0,0
0,自作聪明的人，不在少数，尤其现在社会中。自作聪明，反被聪明误；自以为是，必自作自受。不以为然，但相同的故事一直重复着。如果你的命足够长的话，就不难发现这是真理。这太有意思了哈哈，这个很有意思。。。过河,59,3,5,0,5,0,0,0,2,1
1,这地图是不错~ 一定要转！小鬼子给我滚蛋！希望各位爱国人士此信息！大家团结一心，誓要将小日本赶出钓鱼岛！百度地图推出标记功能钓鱼岛惊现百度地图,41,3,1,0,1,0,0,0,3,0
0,干脆所有人都别来了，中国说了算就是了。韩国不参加六方会谈没关系，我们派人代表韩国参加就是了，,26,1,0,0,0,0,0,0,1,1
1,暖暖的。。。我们顶着鼻子睡，就不做恶梦啦，睡吧，晚安。。。,23,0,0,0,0,0,0,0,0,0
3,"无语...狗是人类忠实的朋友，有的时候甚至比朋友更靠谱理查森，男，纽约。从1984年起连续五次投资失败。2007后彻底破产，妻离子散，朋友消遁，唯有一条名叫“JOOY ”的狗与其不离不弃，忠伴左右,陪理查森一同在纽约的风雨街头乞讨。从“JOOY ”安详恬静的睡姿中看得出它对主人的无限信任和依靠。有的人，在沧海变成桑田时，表现得还不如一条狗。",106,9,5,0,3,0,2,0,7,2
1,一早上电脑当机3次咧,7,0,0,0,0,0,0,0,0,0
0,"真不好意思,认错人了,以为你是他,名字真差不多,而且主页颜色好深,很容易看错的为毛俺休息时，有这么多人约采访啊？！",38,0,2,0,0,2,0,0,0,0
0,可爱的小娃娃～囧 死了～: 戒指戒指好闪这戒指你要不？: 當 年現 場 也是一樣 什麽 叫素?,39,1,0,0,0,0,0,0,1,0
0,再去一次呵呵这个不错！西安人，顶起来！如果现在还有视听说课，我一定给学生们看！-西安人,29,4,0,0,0,0,0,0,2,2
0,分享图片[长颈鹿但丁]站在岁月的岸边，和自己的过往打个水漂吧...,20,0,0,0,0,0,0,0,0,0
2,今天穿了那条柠檬裙子，呵呵昨晚她说好看，可是我看到照片里德怎么就觉得不好看呢，有人还说皮肤黑嘛健康啊，丫丫的我黑的都不认识我自己了，最主要也是破手机的像数低，我的腿还没那么黑呢,63,2,0,0,0,0,0,0,1,1
0,。20107.30。最后一场的惊喜。影子的爱情故事~ ~ 我的最爱好险拍下来了~ ~ 其中还有亮点~ ~ 不解释相机支持拍摄BY 某叮,42,3,0,0,0,0,0,0,2,1
0,凯尔特人昂首挺入总决赛，没有悬念,7,1,0,0,0,0,0,1,0,0
1,唔系啊~ 我畢 業 佢 就有網 球場 ~ ~ 我都想返去复读什么？有网球场？我回去复读。对说华联的网球场喔。。,43,0,0,0,0,0,0,0,0,0
0,"山木和那女的总之是一对狗男女!这种事情太多了,现实中我都认识一个山东老板,在上海公司这边叫来很多山东老家的人来上海自己公司工作,其中有一个女孩大概才21岁,是他朋友的女儿,我很难相信这种禽兽怎么可以把朋友对他的信任抛之脑后,做出这种禽兽不如的事,如哪位媒体朋友需要去深入了解,可联系我.女员工称遭山木集团总裁强奸并被拍裸照",102,6,3,0,3,0,0,0,6,0
0,回复精辟（反过来时屁精）“从正面看，是伟大的神（God ）；从反面看，是卑鄙小人（dog ）。其实，人们所犯的罪恶（evil ），反过来，正是为了活着（live ）。”——换个角度很多事情便不一样,64,4,3,0,3,0,0,0,4,0
0,香港電 台第二台《玩玩星期天》的小朋友實 在太犀利！,17,1,0,0,0,0,0,0,1,0
0,。眾 人齊 聚巴厘島,8,0,0,0,0,0,0,0,0,0
2,是啊，你们去凑啥热闹。来倒卖钻石的！【YMG 推荐】你们来干嘛？【南非直击】出机场，一队鬼佬在等车。我们好奇，问“你们从哪里来？”他们说“澳大利亚，来为国家队助威。”然后他们问“你们从哪来？”我们答“中国～”“哦......但你们来干嘛？！”他们问。——中国经营报韩曦晨（）,93,4,0,0,0,0,0,1,2,1
2,中国式福尔摩斯民工皮肤没这么好；工人东西没这么小；光棍射的没这么少；老人硬的没这么早，综合分析是领导,32,0,1,0,1,0,0,0,0,0
0,盒子真的好乖哦~ ~ ~,9,0,0,0,0,0,0,0,0,0
0,无敌小宝宝～我可以发20个小时的呆，最喜欢熊猫和考拉~ 无敌萌下辈子当只考拉，每天睡觉20个小时，吃2个小时，发呆2个小时，这就是人生啊！！！！有同感的请举手~ ~ ~,59,3,1,0,1,0,0,0,3,0
0,好嫩的葱~ ~ 甩~ 美送出去的葱MIKU MK -II ，某委托人就拍得比吾辈好啊==,34,0,0,0,0,0,0,0,0,0
3,很有压力【漫画】当别人1000%的信任你的时候，你却有0.0001%的能力，这是一种杯具。,26,1,0,0,0,0,0,0,1,0
0,永远搞不清楚鞋店到底损失多少钱？上期测试看来很难哇，评论的童鞋都米答对哦~ 正确答案：we are ordinary,31,0,1,0,1,0,0,0,0,0
0,精彩!猜猜她是谁?这是艺术家刘野画下的「 邓丽君」 ，明亮的色彩、圆圆的脸蛋乃刘野的作画风格。想欣赏更多刘野及国际级艺术家的真迹，如村上隆及岳敏君等，童鞋可到香港会议展览中心欣赏!展览由275-305，艺术迷不要错过!,64,6,0,0,0,0,0,0,6,0
0,神车示众NB ！保持镇静。成都书院街口。,12,3,0,0,0,0,0,1,1,1
3,可怜滴～～来JJ 家请你吃鱼～～～喵！谁来陪过个中秋节？,23,0,0,0,0,0,0,0,0,0
0,哇~ ~ 想不到老大酒量还不错嘛~ ~ 真的来者不惧吗?来者不拒。。。哈哈真的哦?woo MUSIC MAN 酒量不错啊！！改天俺们大伙来较量量较量如何！！wow !!!!!来者不拒！！据了解，王力宏的酒量也不小，不停地进出包房，与伙伴们频频碰杯，喝啤酒喝得满脸通红，对于来敬酒的工作人员，他也来者不拒，一饮而尽，期间还不时用英文跟大家热切交谈。】这小标题用的。。。“酒量惊人来者不拒”。。。,123,12,0,0,0,0,0,1,9,2
0,大家都来说句假。。。额。。实话！！~ 恩。木有错！冷兔就系那个纯洁又爱学习的好孩子呢！！乃们呢。来找属于自己的标签吧。。,46,3,0,0,0,0,0,0,3,0
0,喔唷 唷 哈哈哈噗捶地！噗！郭敬明乐什么？受成出事逃得了阿娇吗？阿娇出事逃得了冠希吗？冠希出事逃得了柏芝吗？柏芝出事逃得了霆峰吗？霆峰出事逃得了王菲吗？王菲出事逃得了亚鹏吗？亚鹏出事逃得了周迅吗？周迅出事逃得了王朔吗？王朔出事逃得了静蕾吗？静蕾出事逃得了韩寒吗？韩寒出事他还这么高兴？（转载）,96,1,0,0,0,0,0,0,0,1
0,搞笑装B 的最高境界。,8,2,0,0,0,0,0,0,2,0
1,这什么破学校啊？学校成为李刚家的帮凶，这样的学校算什么？揪出幕后黑手！,22,0,3,0,3,0,0,0,0,0
1,回复评委老师太坏了！鬼扯！还是周治平老师有点良知！！！！！！！！！巫启贤在说什么呢？刚才不是唱得挺好的嘛！今天回家有点晚没太进入状态看这模样今天是要保武艺？！果然高人气还是要保。。。,61,0,1,0,1,0,0,0,0,0
2,又第一啦也太准了这两天宅在家里也把钱花出去了摩羯 座。,21,0,0,0,0,0,0,0,0,0
3,我小学四年级的时候，那时搞民主选举，我父亲的人气绝对最高~ 结果一天上课的时候，来了俩公务猿让我在一张纸上写个名字，后来才知道，那上面的内容是变相诬陷他贿赂上级的~ 更让人感到意外的是，傻X 纪委居然拿那张纸作证据了~ 后来下一届的选举更惨，有个领导胳膊都被钢管打碎…从此对官场无限恐惧畘,94,3,5,0,4,1,0,0,3,0
1,又开始失眠了，无休止的...想起那句广告词：金好银好不如睡得好啊,18,1,1,0,1,0,0,0,1,0
0,)这是本年度最销魂的猫了！连小Baby 都受不了啦~,16,0,1,0,0,0,1,0,0,0
0,说真的，好羡慕你们哇，要不是要回家看爸爸妈妈，定是一起前往哇。……人生不如意，十之八九！让黄局受累啦~ ~ ~ ，又做地接又做导游的，呵呵呵，辛苦辛苦，明晚俺一定好好敬您几杯，不醉不归哈~ ~ ~ ~ 明天建议等人沿着酒店往西：五四广场音乐广场八大关三浴中山公园汇泉广场鲁迅公园（电视观光塔）青岛海底世界海军博物馆栈桥这些景点在一条路上，31316路车可一路看完这些景点。其他酒店往东不远的东海路上有奥帆基地极地海洋世界还有湛山寺。后天去崂山或者北九水,134,3,1,0,1,0,0,0,2,1
0,放个假也搞得这样乱！杯具。收藏性。相当的形象这个嘛应该是中秋以及国庆放假最形象的一个时间表啦~ ~ ~,35,0,0,0,0,0,0,0,0,0
3,妈呀，把我吓一跳！七刀！死的一点都不唯美。。BS 。。表拍我~ 遁！你虐死吧洛熙片场自杀截图~ ！偶可怜的洛洛~ ！,44,0,1,0,1,0,0,0,0,0
2,为香港的伤员们祈福，上帝与你们同在。看着直播，全家人的心情都遭到了极点……God bless you .,32,0,1,0,0,0,1,0,0,0
3,看来咱“五毒俱全”啊！1.极度缺乏体育锻炼；2.有病不求医；3.缺乏主动体检；4.不吃早餐；5.与家人缺少交流；6.长时间处在空调环境中；7.久坐不动；8.不能保证睡眠时间；9.三餐无规律；10.一天到晚都在织围脖。,71,1,2,0,2,0,0,0,1,0
0,大家留意34秒在中好似僵尸啊还是五个人好点还是日韩风好点,16,0,0,0,0,0,0,0,0,0
1,怎么这么难看了？“无论他是怎样的状态，我都爱布拉德的全部。”(by 安吉丽娜-朱莉),28,0,1,0,1,0,0,0,0,0
2,昨天又看了遍《人工智能》。。太感人了我本来不爱哭的人。看到最后大卫走到他妈妈（莫妮卡）面前，静静的看着妈妈醒来，然后深情的说了一句话“喝咖啡吗？”“OK ”~ 看到这心都碎了。当然了，裘德·洛演的也很好~ ~,73,2,0,0,0,0,0,0,2,0
0,新浪未来的首席美女主播俺刚刚四个多月的闺女还不会说话，但显然已经能够听懂一些简单的语言。对她端起相机说“小茉莉笑一笑”，她通常都会笑；不拿相机她一般会无动于衷。真是太神奇了！,56,1,1,0,1,0,0,1,0,0
2,校草你太可爱了~ 大卫贝贝爆粗了，我的心都碎了~ 那不是我的英格兰无语！！,29,1,1,0,1,0,0,0,1,0
2,不相信都是常态，相信才是病态；相信是因为头脑简单，特容易上当,19,3,1,0,1,0,0,0,3,0
3,月金冥合天蝎啊……我被震慑了,10,0,1,0,0,1,0,0,0,0
0,你知道几个来过中国的国外摄影大师？快快拿出来晒一晒吧布列松、罗伯特?卡帕、马克吕布当然除外,27,1,0,0,0,0,0,0,1,0
0,取缔这两个字真传神啊今天服务器出了故障，让大家久等了。分享一张扫描图片，看图不说话,26,1,0,0,0,0,0,0,1,0
2,回复现在哪儿还有孩子们玩的空地？不是盖楼，就是停车了，偶尔有小块闲地，圈起来就收费。玩过啊~ ~ 不过现在的小孩好像都没有这些了，都是玩些电子产品亲切【童趣】滚铁环。你见过吗？,57,1,2,0,2,0,0,0,1,0
0,额，原来是没单人旁儿的，偶打错了@ 杜子健,14,1,0,0,0,0,0,1,0,0
0,已收到小浪剪影本，挺有意思的，来晒晒,12,0,0,0,0,0,0,0,0,0
1,"回复一不认爹,二不认娘三还在骂共产党.说你不是人,你偏说是畜生.真奈何也!这只果然是畜生。快快看看畜生党的！你是什么人,这么乱说.“降级安排，控制使用，就地消化，逐步淘汰。”这个批示当时只发给了几个大区的负责人。",74,0,4,0,4,0,0,0,0,0
3,因为想我了怎么一大早上起来手是肿的脸也是肿的呢……,19,1,0,0,0,0,0,0,0,1
0,回复成都商报的标题有到位：艳光即寒光老杨，换个心态欣赏土耳其美女也是不错滴嘛看现在女排，揪心。她们在场气喘吁吁，怎么能够打球，一个彻底的三流球队。加上呆若木鸡的教练，没得胜利可盼。再见中国女排！,56,3,2,0,1,0,1,0,3,0
0,一个人的时候喜欢傻傻的发呆；一个人的时候喜欢暗自流泪；一个人的时候喜欢听着让人心动的音乐；一个人的时候喜欢推开窗，遥望那轮明月；一个人的时候喜欢自己跳舞；一个人的时候喜欢胡思乱想；一个人的时候喜欢数着夜空无数繁星；一个人的时候喜欢等待流星的滑落……,76,10,2,0,2,0,0,0,10,0
0,所有的爱和同情，都是神的美意。神是无限开放的，很多人因为自己狭窄，把神也理解狭窄了。那些以信仰的名义诋毁佛教，伊斯兰教的人，是不认识神。在这个问题上，释迦穆尼走在了很多人的前面，他清楚地知道自己不是神，他一直在靠着他自己的力量来行公义，修悲悯 。,84,2,5,0,4,0,1,0,2,0
1,回复喜欢手起刀落砍一个给我们老百姓看看哈！他也挺可怜的，你以为他想贪啊？那个环境里，不贪就是傻子。天津市委原常委皮黔生因受贿等一审被判死缓2010年08月13日10:54。又是死缓。能不能来一个不死缓的呀！,66,1,2,0,2,0,0,0,1,0
3,想起我们家的猫咪，对不起，我没读懂你……,14,0,1,0,0,0,1,0,0,0
1,！！！！！！！在这个初冬的季节，大家一起温暖一下！好温馨哦！这是一部来自台湾的动画作品，故事讲述的是一位小女孩因为被抢劫而走到了一条陌生的道路，在穿过篱笆后面的世界，展开了一场大冒险。这部片子在Youtube 上面的点击量已经超过了45万次，在雅虎日本的排名也一度蹿到第一，是什么让这部片子获得如此巨大的好评？,96,4,1,0,1,0,0,0,3,1
0,这阵子要求萌每天早餐喝一杯牛奶，吃一个鸡蛋再去幼儿园，，可萌萌总是难做到，，婆婆苦口婆心做其思想工作，“你看你叔叔小时候就是每天牛奶煮鸡蛋，现在长得多高多壮”，萌回答：“那他还不是不能当哥哥”婆婆,60,0,1,0,1,0,0,0,0,0
3,这两天颈椎又开始疼了。。。哎~,12,0,0,0,0,0,0,0,0,0
0,表示不是我发的广告耶耶耶！八过小美人那天没事就往二三楼庚饭那儿瞅着笑着，表示在一层的我很桑感--: : 笑的贼美好: 笑得真幸福: ^ _ ^,50,1,1,0,1,0,0,0,1,0
0,噗~ 井哥你也太狠了！华仔都被你吓哭了~ 你明天必须吃其实昨天那块月饼是一块翡 做成的。你们猜对了么？lalala,40,3,0,0,0,0,0,0,2,1
1,咋回事呢？过节就过节嘛！非要我们一起凑热闹！,15,0,0,0,0,0,0,0,0,0
0,Haha !問 世奸情是何物？問 世姦 情是何物？,17,0,0,0,0,0,0,0,0,0
0,# 中国票务在线大麦网发布会现场视频珊珊来迟，这是签票+歌迷送礼物的环节，成都君暂且把这段和大家分享一下~ ~ ~ 大麦网祝陈楚生成都演唱会票房大卖~ ~ 订票热线：4006103721。时间不多了，赶快抢票吧！！！,62,0,1,0,1,0,0,0,0,0
0,哇..这是你阿模仿的很敬业,10,0,0,0,0,0,0,0,0,0
1,我在发霉，生锈，出故障。哪个来找我玩一玩嘛,15,0,0,0,0,0,0,0,0,0
0,非哥说，所有女嘉宾我都看过素颜，为了不在节目里精神分裂，所以把机会都留给乐嘉老师了！向提问：非哥，在这么多非诚美女中，你究竟有没有一见动心的，如果有，可以说是谁吗？,55,2,0,0,0,0,0,0,2,0
1,被HX ~ ~ ~ 。我们的人民日报！我看图，不说话！,20,0,0,0,0,0,0,0,0,0
0,小半年前就入手美版的了，玩到现在也没啥新鲜感了！想周五排队买iPad ，可惜手里没钱。,29,0,1,0,0,0,1,0,0,0
0,很诡异哎。《小团圆》,8,1,0,0,0,0,0,0,0,1
0,哦～老大的小蛮腰～昨天还有李威在昂好单薄啊，老林轉 發 微博。星期六晚上.A night to remember .Good times !!,41,1,1,0,1,0,0,0,1,0
1,放我半天假若未太清醒再放半天假.....,10,0,0,0,0,0,0,0,0,0
0,今天真是个好日子哈` 帐号没问题了` Vava 开围脖了`,19,1,0,0,0,0,0,0,1,0
0,保罗的兄弟,3,0,0,0,0,0,0,0,0,0
0,“给我讲个悲剧吧？”“男人结扎完，妻子流产了。”“有没有更悲剧的？”“男人结扎完，妻子怀孕了。”[转],38,0,2,0,0,0,2,0,0,0
0,哎呦..真好..哎呦喂。。我是你老婆油菜，这个太油菜了介真是传说中的P 动图~ ~ 哈哈哈庚澈 饭都是油菜花~ 做的真好呢~,47,0,0,0,0,0,0,0,0,0
0,笑嘿嘿: 兄弟们，看到时候慢点喷刘产、赖月京（还是个男的）、范剑、姬从良、范统、夏建仁、朱逸群、秦寿生（亏他父母想得出）庞光、杜琦燕、魏生津、矫厚根、沈京兵、杜子腾。排名第一的：史珍香。,59,2,0,0,0,0,0,0,2,0
2,猜出来了说明智商超过学龄前么这个，我太纠结了辛辛苦苦学N 年一测回到解放前！学龄测试题，我居然没过，这么简单的答案，你猜出来了吗？好吧，我承认我了...,48,0,0,0,0,0,0,0,0,0
0,又系一个子时过半，，室长室长，我地又去睡觉。。maksim 帅锅，高压锅，，爷要亲睹你风采吖 ~ ！！明天多穿衫，继续踩我的170上课！,45,1,0,0,0,0,0,0,1,0
1,相同的愿望啊…家里多了书架就非常开心，书看不看倒其次了，我这样不行的想要书架，大书架，能堆N 多N 多书的超大型书架，将来能开个图书馆多好TvT,46,3,2,0,1,0,1,0,1,2
0,降血压、祛痘 痘 、治皮肤病、减肥、明目。曲池穴是治疗神志病有特效的“十三鬼穴”之一。有降血压的功效，也是一切皮肤病的首选穴，是祛除脸上疙瘩的好药。曲池穴还是一个排毒穴，因此同时它还有减肥的功效。把胳膊弯曲，肘横纹这条细缝靠近肘尖的部位就是曲池穴。平时可多按揉这个穴位也能明目,90,2,1,0,1,0,0,0,2,0
0,那咋办？去领导办公室请病假，结果发现领导今天请病假没来。,18,0,0,0,0,0,0,0,0,0
0,哈哈哈你负责给她们拍写真李總 ！你們 也發 ?: 太强了。看人家记者节发这么漂亮的工作服: 美女们，今天郁闷不？明天集团健身操比赛！要6点起床，该睡觉了！明天加油哦大家，加油哦时代传媒！,62,3,0,0,0,0,0,0,3,0
0,。(来自: )好長 的腳 -金賢 重,15,0,0,0,0,0,0,0,0,0
0,曼秀雷敦洗面奶一支~ ~ 快来疯狂参与吧有奖活动隆重开始！！携手推出有奖活动，cross 洞洞鞋劲爆降价~ ~ 亲们快来疯抢吧~ ~ 快来疯狂参与吧~ ~,51,1,2,0,2,0,0,0,1,0
