label,review
1,多环保啊，又经济！世界最小的汽车，最高速度可达40mph ，仅售199欧元，国内别想有卖。
3,应该统计在领导的一线指挥下救出多少人，创造了多少救援奇迹，有多少家属情绪稳定。屡见不鲜！2010年1月--10月，中国矿难不完全统计。
3,煩 死了！！！！又闖 禍 了！！！倒霉死了！！！
1,哪里有卖啊？！平时是一个大橘子，掰开就是一套桌椅了。挺可爱吧？
0,有的人在睡觉还做了梦，一觉醒来以为降落了，啊原来还没起飞…
0,。童年时调戏朋友总是用这招
0,永正图书：热爱生活，从关爱身边动物开始——全国巡回图片展--北京活动预告
3,让我想起某一天····我也是这样，某些人看到后一副吃屎一样的表情，不亚于看见春哥穿裙子·······，之后就有传言我是否谈恋爱了，风格大变·········然后我突然有些变态恶趣味的想要再次惊吓他们·····一时想不开……
1,酷。。。。。。。野战军的炮兵（此男子）？美女间谍（用微距相机）？游行的群众（旁边的路人）。这是一出超现代的好莱坞香艳谍 战悬疑惊悚 战争片。鉴定完毕！！！！【国外太开放了】一个年轻女子正倚靠桥栏露出甜美的笑容，希望留下青春的纪念。可杯具了，她照片的不远处有对爱得旁若无人的情侣需要讨论的是，这名女子是否故意站那拍照的？
0,好吧，我现在要奔回家了，我已经不行了，腰快断了，不知道是不是昨晚睡觉扭到了。回家泡照片，我的“黄绿红”生日趴，
0,回复这个值得借鉴。1尽可能多的了解供方的真实成本信息；2运用产品质量知识；3识别认证标志；4尽可能识别和躲避垄断行业及行为；5绝不轻易购买；6识别究竟是谁应该承担的成本；7走在专业人士的后面；8不踏入危险区域；9向供方多问几个为什么；10拿起法律武器寻求鉴定。
1,誰 一起玩？我詞 你曲我可唱，留言。关于华研创作大赛，来看看吧
0,回复艰难的痛苦接受了严重表扬一次！残酷赞同在不一样的文字里面，总是会有不一样的忧伤，不一样的忧伤总是在一样的蓝天白云里面。文字真的是一个很奇妙的东西，一样的风景，一样的江南烟雨，读出的却是完全不一样的心情。也许归根结底，风景的本来是没有任何意义的，不一样的只是看风景的人。
0,呵呵，看来还是多才多艺好。：一人单挑将歌艺、表演、舞蹈才艺展露无遗快乐家族集体为笔笔倾倒
0,下图是《志明与春娇》中“I n 55!w !”后的新密语，你们猜得到吗？会不会是另外一句甜蜜的表白呢？
2,举双手表示密切留意中~ ~ 至经济讲到做到！10套小丸子强势杀到！！（是我们贴钱买的呢）我们等到星期一就杀去M 记拿回来，至于怎么安排给那么多粉丝，我们也头疼，容我们思考一下，详细见稍后微博，剩下的就祝大家好运了！同时，我们也预留了团购名额，也敬请留意！！搴 宓娜 フ 襇 记要回10+套！派给粉丝！不过前提是，你们要先加我们关注，成为我们的粉丝哦!喜欢小丸子的，为了小丸子一套，去马啦！
2,这动作这表情。为了省俩钱，容易嘛
1,火速转。这张图可以火
0,《Bruno Mars -Just The Way You Are 》一支很有趣的MV
0,"啊哈哈,绝配的2位,娇娇在显示主权!!!【《為 了妳 》剧场版花絮2】之前“结婚吗”事件，Gill 在起哄下完全不为所动，但这次竟主动自爆“亲密照”，是因为相思泛滥想疯了high 惨了还是想作为“蔡少蔡太”事件的回礼？如后者是主因，那看来“名分”对于Gill 来说真的重要惨了！某家人以后就得更加识趣了(附送剧场版系列海报Version 2)"
3,周末上班中，（素面朝天）
1,控...是會 上癮 的.......何況 有大家的支持與 鼓勵 能不能忽略了某人亮點 在地面附近神馬 的
0,能力越大，责任越大；破事经您处理就万丈光芒一个人，一杯茶，一把木椅，一片树叶，一堆不得不在周末整完的破事儿。靠，这就是乐并痛苦着。
3,回复没有，就是觉着有一种“风尘”少年的感觉。额花蝴蝶。怎么了嘛怎么了叹气诶。是不是很吓人额你像一只花蝴蝶.....现在的90后...哎...来，大家围攻一下.....
0,回复天道酬勤，地道酬善，商道酬信，学道酬苦，业道酬精，人道酬诚。精辟有道理只是有些等待需要足够的耐心生活像四季，不必拿自己的寒冬与别人的盛夏来相比！那样只会更寒冷。天道酬勤，地道酬善，商道酬信，学道酬苦，业道酬精，人道酬诚。
0,据说李启铭是开车送女友撞的人，为什么还没有从这里出来的线索呢？我们都去学习李刚到央视给裆 中间毛主子哭一次丧如何????有本事你们上央视哭去!!!立此存照。艾未未工作室10月22日对受害者哥哥采访《事实就是这样》这个比CCTV 报道强多了
2,为什么听的歌不少，会唱的不多？？而且……而且……唱在调上的更不多~ ~ ~
0,赞忙碌是一种幸福，让我们没时间体会痛苦；奔波是一种快乐，让我们真实地感受生活；疲惫是一种享受，让我们无暇空虚。
2,没有他们，我们该如何生活？中国城管比军队还要厉害城管不亚于土匪！一位因路边摆摊被城管“执法”的母亲——路边摆摊，无照经营就这么容不下吗？！一个个上好的西瓜被砸烂，为什么？黝黑的皮肤，平凡的面孔。普普通通的老百姓，跟大家一样，辛苦劳动，养家糊口。为什么活得这么艰难呢？！一个成年人的眼泪，包含的更多的心酸。------来自人民微博
0,得劲似！！！希望佢 接星爷班！扮得勁 似！速睇！史上最似周星馳 的人-
0,我们有三次世界冠军英迷说: 你们输过1:5德迷说: 我们有三次欧洲冠军英迷说: 你们输过1:5德迷说: 我们7次进入世界杯决赛英迷说: 你们输过1:5德迷说: 我们在参加过的世界杯中只有一次没进8强英迷说: 你们输过1:5
0,都写成新闻评论了，所以不感人是吧，呵呵。我更烦恼，我儿子学会编作文了。也有这个困扰，儿子的作文总是80分一般般好“不，感，人！”
0,回复呵呵，这个要看你是写给什么样的人看的书，是一般网店人员，还是专门营销人员，还是学术研究专著老陈，可以把你的观点详细讲讲【征集观点】正在写书，有个问题拿出来和大家交流“如何衡量微博营销的效果？”想听听大家的观点？@ 飞叶无寂
1,妈呀！我一生要结两次婚？！这个测试咋跟以前一个算命先生说的一样！如果让你选择一种死法，你会选1从二十层楼跳下2割腕3服安眠药4一枪毙命5跳海淹死6煤气中毒7饿死。。（拣左先睇答案喔~ ）我中意呢个测试~ ~ ~ 更中意个答案~
0,分享图片今天分享的第一组美女图片！叫辛咩咩！可爱清爽型喜欢的转
1,西瓜是夏季消暑良品，但是糖尿病患者和易脹 氣 的人禁吃西瓜。西瓜和許 多含糖量高的水果是在腸 內 而不是在胃裏 消化的。
1,# 烦==怎么弄啊，老是出现故障====
0,设计师推出了几款“胆大包天”的旅行箱贴纸，效果十分逼真，就像是箱子不小心被撕破而露出了见不得光的秘密，拎着它们去国内机场招摇一番的话，无法想象那是怎样的一种轰动……
3,昨日，和芜湖一江之隔的巢湖市，新建住宅成交96套，均价2869元平米，前天，成交一套，价格：2038元平米。我~ 晕！芜湖的价格在5000多元，几乎是其一倍，我真想去巢湖了
0,回复而且你会发现，不说白不说，说了很多时候也是白说，虽然白说谁不说几句，但是说他干啥呢？不是说“言者不如知者默”，日光下本无新事。-----你看，还是又说了30多字，哈。你好可爱啊！该转的大家都转了，想说的古人都说过了，不能说的又不好拿出来晒，于是，有时候真没啥好说的了！
0,【附送排排坐吃竹子大熊猫靓 照一张】
1,不懂粤语明天还是看新闻吧行政長 官曾蔭 權 和公民黨 黨 魁余若薇首次进行电视辩论直播地址欢迎围观用banacast 看TVB 也行
0,尼姑只在我梦里，让我摸脸又亲亲...........我的神` ` HAHA 米兔团分享给大家的，工作一天了，放松放松心情哦....米兔开心一刻：分享图片
1,还有这个项目？查用蹲坑还有马桶有何用意？不懂？【你家的是蹲坑还是马桶？】说今年人口普查，不仅要查人，而且还得问你有几套房。除此之外，你家厕所用的是蹲坑还是马桶也是普查项目之一。
0,回复承蒙夸奖，汗颜。兄弟大作很值得欣赏啊！【望穿秋水】三两渔火似流萤 ，一湖繁星赛天庭，无情秋风吹愁绪，望穿秋水无帆影；踯躅柳岸点流星，天水各有一星陨，独对暗夜眺远山，愿盼伊人到天明。-品味人生
1,牛牛哪有那么坏金牛座的优缺点！！！十二星座之最（罪）@ 金牛座——最倔强、最任性、最顽固、最贪心、最呆板、最懒散、最不知变通、最不擅言辞、最不易改变第一眼的印象，其他还有慢郎中、视钱如命、欠钱不还、面包比爱情重要等之最（罪）。
1,好像的较晚咧~ 最近好多朋友打电话关心我，还邀请我去各个地方游玩散心。开始我还挺美滋滋，细问之后，原来这些关心都是因为看了假新闻，以为我近况惨淡且被抛弃。真xx 过分.澄清的文章豆腐干那么大。编的恶毒假新闻长篇累牍 。再好的修养也忍不住要破口大骂了
0,回复够犀利的...[最牛植入广告]联想不花一分钱做了史上最牛植入广告
1,回复: 装傻吧？小潘，你可是老师级的玩家呀？: 总理的什么讲话吗？我也打不开，看到的朋友们给我们传达一下。: 为什么不能走正道，非要逼大家翻墙呢？: 为什么不能走正道，非要逼大家翻墙呢？打不开链接的要以最大的毅力忍住不说脏话。
2,对不起，我不知道该如何解救自己，以便让你们省心、安心，无所挂心。什么地方出了问题，我真的真的无力解决。人，都是有局限的，我被可恶又可怜的自己给局限住了。就像一个人想飞出地球，使劲揪自己的头发也无济于事，除了让头更疼一点，别无助益。我想放弃努力了，原谅我吧。
2,给你联系叶绽青！擦！請 火速幫 我聯 繫 “李鬼手”八家族神马的最给劲了
2,今天真是忙晕了，看来开好会还是要加班了～泪奔
0,上个礼拜在MYER 的倩碧买了一瓶$ 65的面膜送了个价值$ 130的大礼包！倩碧限量版蝴蝶套装7件套，保证正品！！真的很不错噢~ ~
2,这算神马呀！太阳: 她现在在哪？还好吗？从14岁上访至23岁】]“霞娃子第一次被送进安宁医院，我问一个副院长，唐志会没有精神病，为啥让她住院，对方说，医院在镇上开着，不听镇政府的话，这个医院还能办吗？”对没有任何精神病症状的她实施了17次捆绑、9次强行灌药，13次强行打针，7次强行电疗.
0,【话糙理不糙系列之1】真正的好男人就是反复睡一个姑娘，一睡就是一辈子！
0,。我贝从08年就走前卫造型喽根据尚雯婕08年北京演唱会宣传造型----羽毛眼妆而画
3,有印象的《美丽心灵》《搏击俱乐部》《心灵捕手》，另外有一部《禁闭岛》也挺不错的里昂那多领衔主演。杯具鸟，冷兔一部都木有看过~ ~
0,同情啊！可怜的师弟师妹呀!~ 标良你只企街狗因住吠到甩肺呀!!!同样憎距噶 校友帮手转转唔该，感激!
3,7777777777777777777777站在现实的角度，选7，站在情感的角度，还是选7【你对哪句话最无抵抗力？】1.乖；2.我爱你；3.想你；4.跟我走；5.别怕，有我呢；6.留下来；7.别工作了，我养你；8.想听听你的声音；9.你真美；10.马上就来，等我；11.我们结婚吧……
3,这图真是各种喜感。。。小金鱼那温柔滴小手儿，是夹棍，还是爱的束缚啊。。。百度访谈图(这是夹手那段哎哟痛）
2,找个理由让自己快乐。早安逃避不一定躲的过，面对不一定最难过，孤单不一定不快乐，得到不一定能长久，失去不一定不再拥有。你可能因为某个理由而伤心难过，但你却能找个理由让自己快乐。早安
1,城管怎么不学那些杀小孩的人完事儿自杀去呀！。这个咋回事啊？？城管=土匪。。。这种行径前面小女孩被打吐血，最后一段出警带微冲，是维护治安还是欲意行凶？女童被殴打吐血2010年5月15日，我路过通州新华大街，看见有路人围观，走上前一看，是一个8岁的女孩在哭，吐了一大口血，他的父母在警察的包围中哭喊。听说小孩是被城管打的。我用摄像机拍下了后来的镜头。
0,。想象一种可能，陈丹青，秦晖，许知远，送给心怀理想的你们，有理想的人海阔天空
0,夏天终于来啦，真不赖呀。要知道，夏天……是女孩子们肉隐肉现的季节
2,疯了…这么攻的头条博客竟然是女生55555韩庚做大厨为粉丝下厨房做饭(组图)不得不说，做饭时的韩庚真是太迷人了……这女粉丝……真是太幸福了！
1,这劲儿简直可以上山打老虎了！！！《忐忑》原来不算什么来膜拜一下这位姐吧……
3,如果是真的话.对于KIKO 是好的..但是要看到她就又更不容易了..好吧.下点血本.向日文原版下手!!!对，Nylon 比较适合KikoKiko 酱貌似要离开《Vivi 》了（拍手欢呼），那杂志实在太限制你了。新一期《NYLON 》日本的封面是Kiko 哦～～
2,OMG !!!!R .I .P .一路好走...
1,"就为咗 睇下个东濠 涌,由中山二行到大沙头!!!又热又累啦喔~ ~ ~ 变态嘎!!听日仲要做成日早操,我崩溃了.."
1,我突然想杀了某位发型师！为什么会那样子！
3,昨晚睡了九个小时。。。现在上班2个钟了脑子里还是糨糨的，我把责任推卸到颈椎病上。
0,笑而不语。检测iphone4 是不是正品山寨最简单的办法~ it ' s easy ~
2,我不对公捐款！朋友们，今晚是舟曲洪灾和泥石流中遇难的同胞第一个晚上，我们为他们点亮蜡烛祈福吧！一路走好！
0,我喜歡 呀....多點 起司粉!謝 謝 !晚餐時 份?以美食誘 童鞋★芝士焗 海鮮
0,回复不用下载，登陆之后就能看到，界面上的主要改动是左上角的联系人和任务菜单。我也是Gmail 的忠实用户，有新版了？不知道呀？需要下载不成？Gmail 重度用户用啊我的总容量8G ，刚用了2G 不到。用了一上午的新版Gmail ，感觉已经从之前的email 升级到了一个商务平台。你可以在上面通过通讯录找到联系人，查看之前的联系记录和自己做的注释，和他发信或者聊天，打开文档和他协作，创建活动约他参与，还有Buzz 可以看到联系人共享的文章和信息，另外还有不少组件可以根据自己喜好添加，真的是非常强大
0,回复不是啊，我在其它博上也经常看到，就是没我们姐妹儿的，所以。。。这是打擂台啊？还是扔绣球？才女啊［水调歌头网恋］男友在选择，直诚告群友。不知虚拟男生，实诚待女友？我癖彻夜网趣，也善偷菜游戏，又恐你溜走。你我网络心，情感谁真投！日常感，夜难眠，这罪可受？想舍难弃，可谁几时情梦丢。人向各就所取，物也精贵缺损，此理亘古透。但愿情早缘，为你下绣楼！
0,【8.28中国VS 希腊全场五佳球】
3,哈哈，麦当劳广告，不错哦！我極 無 語 啊，原來 系口交，點 知變 成吃雪糕，搞到我以後唔甘吃M 記 原筒勒，噁 心
3,烦，我给你讲，这个世界就是那么无情，我们要学会安静。我觉得这个世界上没有谁会记得谁，有人爱实在太难了，真的不晓得我是怎么长这么大的，唉，纠结的人生，纠结的命运，明明想简简单单的生活着，但是偏偏那么复杂，那么无奈，人生如此，我们如此。很多不愉快…是否要沉寂下呢…像下午那种大型聚会活动似乎不适合我了、虽然我提前走了、呵～最后一次了、是的…也没必要去了、反正没人会记起、我也不需要人记起…
2,可惜你救的不是县长，所以县长也不会救你。[蜡烛
0,"做慈善并不一定要捐多少钱,办学校是一项长期的又可以造福千秋万代的大善事,能有此心愿的人让人景仰.这是最大理想。也许前半生在建设工程里，后半生在小学或中学的校园里。在英国考察学校，这家中学400年了，这么漂亮，非营利，更加强了我要在国内办学校的决心。"
3,差到无也讲啊!真系俾距玩爆个肾啊!真的太差啦！英格蘭 踢得太差啦！早點 回家吧！ 
0,古城西安欢迎你！跑累了，在西安多待几天额滴神，新浪微博快跑活动跑到西安这达来啦！20日、21日“微博快跑”将携最潮MINI 车队、美女粉丝团、海量礼品来到古城西安，展开“寻味古都”主题活动，带你尝遍美食，寻遍古城最潮达人。西安娃们耍起来，发微博，结乡党，顶咱滴小吃吼咱的嗓！@ 西安同城会
2,愁死我了，无线上网就是卡，太慢了。
2,阿弥陀佛相信你！！据说这是一个古老的神符，如果在你看到它的1分钟内转帖，从此你的事业和爱情会有奇迹发生。神保佑你，去吧——
2,湖北女孩。。看官！地下的看客在起哄，不知道他们在欢呼什么？爸爸，他们把我强奸了！
1,哼哼，是好天，热死了算了！好天
1,Why 你个毛毛啊。。。欠扁又天然呆的十万个为什么小萝 莉 。。爸爸表示鸭梨很大啊。。
0,刚写完今天的口播稿...觉得好开心...既给同事减少了工作...又锻炼了自己...充实ING ` ` 哇咔咔！【还是喜欢小黄毛儿...】
0,一女生晾的文胸丢了，怒！遂在楼下小黑板上挑衅道：我就不信我这E 罩杯的文胸在咱楼里还能有女生戴得上？！！！结果当晚文胸就挂在了宿舍的门把上……
0,    女人只能萝 莉 几年，而男人却能大叔很久。转某女QQ 签名。
0,这个图，就一字：强！！！我在梦里得过。。。何得广厦千万间？o (︶ ︿ ︶ )o 唉不用解释，你懂的不解释，懂得入！
2,我想听她唱主题曲，好久没听了。长春电影节颁奖典礼无可争辩的主角，赵薇，一，开场冰雪女神造型惊艳亮相。二，重要奖项开奖嘉宾。三，三首电影歌曲联唱，画皮，赤壁，花木兰，之前是希望赵薇演唱，现在改为其他歌手演唱，但是三部电影都是赵薇主演。通过这些环节设计，我想说的是赵薇是当今华语影坛非常重要的一位巨星。
0,彼此关注啊！从2010-07-21至今，我比较多地收到的评论(by )
1,【雷人雷语“记者没文化，当然，人民日报的除外……”。
0,买翻只都好。仿真图案旅行箱。过海关时一定很拉风！
0,回复赛事之前发生多次抢劫事件，难道开赛之后劫匪都在看世界杯？你想说什么？难道安保都很好了吗？
0,终于入手单反了
2,下了很大很大很大的决心，终于决定把电脑桌面改成这个。。。姐拼了
3,唉，岁月不饶人啊，我们的苑苑，一点都不溜光水滑了苑主任哦！
3,眼泪泛滥你又弄得我眼眶泛红尊好听啊！，电影新砖快点砸过来吧。。60秒網 路版《
0,强大的海底捞下下一周我就可以去享受啦有图有真相——五点叫的海底捞外卖，五分钟前外卖员道着歉说堵车耽搁了，然后满面笑容地开始进屋给摆桌子。。。菜品、蘸料、勺子、香菜末、葱花、锅、台布、围裙。。一应俱全。。请注意角落那个大垃圾桶及大垃圾袋，内也是一块儿拿过来的。。。。
2,就物质生活而言，我的村庄就是世界；就精神生活而言，世界就是我的村庄。——甘地
2,~ 唉。至少你还亲眼看过老大啊。可怜我啊。离我那么近的。` 我还是看不见他无当时见到老大从我旁边过的时候我都傻了~ 急着打开相机结果居然把开关当成了拍照键结果就是只抓到了老大的背影
1,太可恶了！！！下辈子那些人做狗，这只狗狗同样烫回去！为什么不咬他！！！为什么不咬他！！！为什么不咬死他！！！MB 的！！！
1,"政府为什么要此时失声？转基因关系大全国人民的安危，人民有没有表决权？？？？？？？？"" 联系到（反对给自己孩子注射麻疹疫苗的）王月丹被迫闭嘴这一事实，不能不让人怀疑肖传国案是否案中有案，是否有为了强行推广转基因主粮而杀一儆百之嫌。"""
0,业务繁忙起来，QQ 也就挂得多了，谁叫现在什么通知都在QQ 上发布呢？想我以前从不怎么挂QQ 的，主要在于我很懒，看着电脑吃力地登录就急。还好现在电脑升级了，不然我估计会出现心理问题的。
3,2个我熟透了。七分熟我正在爬到墓地去我才两成熟，你咧？七大成熟标志你占了几个？1、早上无论多困，也会马上起床上班。2、喜欢吃家常便饭多于外面的餐馆。3、网络签名长时间不更改。4、喜欢看新闻多于看八卦。5、打电话给朋友的次数少了。6、可以让你开心的人或事，越来越少了。7、没结果的事情，渐渐就少做了。
1,"想死  我真的接受不了~ ~ 我被徹 底雷到了,KITTY x SUPERMAN"
1,和开发奸商: 法官乖乖纳命吧回民很团结，后果很严重。是谁?毛说我是你爹，保安一听很生气说我是你爷。法官毛等人下车就打，结果把人脑浆都给打出来。不料死者是回民，法官毛等人愿赔三百万，但回民区不要钱，要法官毛的命，这下麻烦大了。
0,我去！表情要不要这么诱惑！！！！嗷嗷嗷嗷这张赞啊！！！！！！大红唇，這 次有全幅照片，哈哈
0,回复我有陪距呢～～哈哈哈陪下你只兔啦！唔该~ ~ ~ ~ ·究竟出唔出去好呢～～～好犹豫呢～～～～
0,4years →4days
0,回复thanks ~ ~ 好看！分享图片
0,祝各位在校的同学节日快乐！回忆下当你在考试的时候还有三分钟就要交卷时，你是否也出现过这样的表情?
2,没有了小贝没有了欧文双德也是双掌难鸣兰帕德的名字起得真好真是（英格）兰怕德（国）啊！连进球都被吹掉了，还有横梁保佑！真是杯具！别了，英格兰！说好了，离别的时候我们不哭行吗？Don ‘t cry for me ，England ！勒夫肯定可以继续留下来了，女球迷有继续看世界杯的动力了。英格兰啊英格兰，我好不容易看好支持你们一次哎！
1,广州单双号限行演练，交通明显好转。昨天回家乡多畅顺呐~ 悲剧的是，今天那小朋友在广州范围内不知道绕了多少条街多少条道才回到家的~ 好累~
3,快死了几乎全中1.晚上12点后睡觉2.不吃早餐3.每天对着电脑14小时以上4.手机24小时开机5.吸烟6.不做定期身体检查7.饮酒过量8.长时间呆在室内9.与人无良好沟通10.缺乏锻炼11.总是上夜班，日夜颠倒12.不卸妆睡觉13.临睡前吃的很饱（你占了几条？）
0,半成品，背面
0,不会吧。。。我了个擦！这个小盆友真给力。。。。笑歪了~ ~ ~
0,酥油，这种浑然天成之稳固性远强大过一切文明社会的所谓秩序。我们人间的小执着，小倔强啊，那些温婉的美丽与善良啊，也许都是一种顾影自怜。
2,聚众淫乱。
1,吃欲大增，体重骤降，什么人类什么道理！
0,GJ ，我要下载看Up In The Air:The unbearable lightness of being 写的非常好
1,看了一会，实在没勇气看下去了，太残忍！【奢华美丽背后的残忍】浣熊被活剥光皮还挣扎抬头回看自己身体！每一件皮草的后面都是一个个血淋淋的虐杀，穿在身上你还会觉得时尚吗？内心没有不忍吗？（@ 哚 -緢 緢 ）
0,最后的猫在看神马？嘿嘿妈呀妈呀~ ~ 好萌~ 我好想要啊！（via@ 河蟹愚乐）
0,初秋，要送给博友们的照片也该换个色调了哦～所以，这次精选了张温暖色的照片，主角拥有橙色的头发，唯美动人极了～！希望能为你带来一些些秋的味道
0,哈哈志明好搞笑啊……: 「 志明撐 春嬌 」 之紅 館 絕 密照。
0,最近我各种萌平子> < 。9月5号的オ ト メ イ ト 2010照片~ ~ 柿子君真让人羡慕啊
0,如果荷兰和巴西两队当中，有任何一支队伍没有进入8强，本条围脖后面1，同时2留言的网友当中，抽取两名幸运者各送乐phone 一部。随机组合数字将由比赛里的有关数据进行组合加法乘法等计算后产生，可能很大，也可能很小。
0,。放空兽~ 很帅吧『不是只有阿信会放空，老大也很会喔』-
2,钻钻，走好！终于点着了，安息吧点烟系列第三季。
0,恶心！恐怖《还珠格格外传之真假夏雨荷》
2,这是一个信号，广州要打造更高级别旅游城市的信号。我我我我恐高……应该说还是不错的。只是老百姓真的需要这些吗？光污染好严重而且没有星光好看广州塔亮眸 惊醒夜广州。昨夜新中轴线首次集体亮灯；市民雀跃之余遗憾“灯光秀”无讲解。（图为在中信楼顶俯瞰新中轴线，夜色撩人）
0,~ 早安早安··O 不过···从周一开始一切都要改变啦~ 大家有没有发现~ 每次我夜里心情不好~ 但是醒来后就变了~ 哈哈哈哈哈···有人说我的性格很变态~ 好吧我承认··O 哈哈~
3,窗外天气阴沉休息室里只有我一个人门口服务小姐的脸有点怕人我要回家
3,揭不开锅的场景我在电影里看到过，但那是在东方红太阳升之前啊真的是是介么艰难啊。祝福早日解套并大利市。。。晚上去买了两斤米，家里好久没米了！节约点吃能熬到发工资吧，好久没吃米饭了！！！
0,说的好，不过没有必要和姓方的畜生理会，就让他自生自灭吧！中医从来就不是治病的，而是来增强人身体的抗病能力，你要来反对中医，首先你是一个中医专家，如果你不是，只要有辨别能力的人，都会怀疑你反对中医的目的，
0,回复对啊～一个啥？吴彦祖？【内地惊现“小吴彦祖”相似度99%】左：吴彦祖。右：冯铭潮。记得最初看吴彦祖的片子应该是哪个《偷窥》啥的，不赖！右边这小子是原装还是吴彦祖超A 货啊，求证
1,白润土！！！！您老真是折磨屎我了！！！
2,端午节好快就过去了，继续上班！
2,系真吾系?天方夜谭: 我要财色兼收: : 我期待2011年的来临！！！！！！！！！！！！！！！！并列第一，金牛，处女。2，巨蟹。3，白羊。4射手。5，天枰。6，双子。7，狮子。8，双鱼。9，天蝎（魔蝎与水瓶不予考虑，财情两收对他们来说是天方夜谭）via @phantomFox
0,幸福的一家。越看越感動 ....好像好像好像好像....
0,哈哈~ 神奇噢請 你双眼盯着圈内黑点，脑袋前后移动，齿輪 就象車 輪 飛 快转动！
3,又换回了蘑菇头
0,^ _ ^ 真爱相随…愿幸福永远…这图给力好感动哦，祝福芝姐姐夫
1,没有把··12星座之最：最暴躁，最自信，最主观，最重自尊，最爱热闹，最没秘密，最有保护欲，最光明磊落，最喜欢指挥别人，最不会讨人欢心，最喜欢穿彩色衣服，最守时，最自恋，最爱出风头，最易被理解。
0,"先生需要帮忙吗咚腊÷?我又陷进去啊小志和小太阳杭州短暫 合体，就算你沒 v ,我來 幫 你v 。我這 v 夠 大吧！"
1,你有没有在对一个人能力和意识产生质疑的时候说过“你怎么跟个非洲农民似地”这样的话？没错，这时间就是按照他们的习惯定的~ 30阿根廷vs 墨西哥，又是半夜。。。这比赛谁安排的时间啊，太讨厌了
1,董路大哥实在太好玩儿了。特别喜欢看他跟微薄上刷屏-把幽默极致化了。强烈建议大家去看他今天在微薄里创作的长篇，话题围绕着如何把春晚1500植入广告费的小品直接做成1亿多的利润。太有才了~ ！
0,伏尔泰是思想启蒙的大师，法国人赶走了他……这些法国人有时很蠢，是不是。佛尔泰说得很有道理：笛卡尔没经受住瑞典冰天雪地的寒冷，患了肺炎，挂了。他来瑞典则是为了躲黑死病——欧洲人可不一样呵，瑞典女王超喜欢笛卡尔，德国威廉以结交伏尔泰为荣。这个，这是生命在亲吻死亡——拥有思想，整个世界都会爱你，拥有权力和金钱，别人最多只是惧怕你。
0,妈给我寄来的电脑键盘打开一看当场泪奔。听说花了100大洋，老板要200硬砍成100的，行，这老板够狠够黑。别让我下次看见你……
3,啊啊啊啊.....OMG ....你們 真壞 ，快拿掉啦TAT 可怜啊。林俊杰。啊啊啊啊啊疯了啊啊啊啊啊啊啊啊啊……林俊杰菁姐看起
0,正常卖价多少，最近正在思考过节贡品该选点啥呢？之前做竞猜的奖品这个钻戒反响不错哦
0,这个真的超北七的.哈哈哈哈我爱这个北七~ ~ ~
1,确定没有P 过嘛？现实里这么会有这样的无知？？？？？？？白痴菲律宾！！！！！！！！！！！！
1,日本人是什么东西！！！去吃shi 吧！
3,中午没饭吃，有人请客吃饭不？没想到歌神也有今天啊
0,近来秋寒已至，请同志们做好防御工作，有老公的抱老公，有老婆的抱老婆，暂时没有的请抱暖水瓶，实在没有暖水瓶的，请抱煤气罐（注意要点燃）。请勿乱抱鸡鸭等动物，以防禽流感。该南飞的南飞，该换毛的换毛，实在不行的就冬眠。
0,这个~ ~ 我要是去电影院看的时候肯定会爆笑注意前面是赵大爷后面是冯大爷哈哈两个多有爱的人儿啊
0,2000多人报名了，只有五个名额，概率好小啊上海·10月26日都市职场话剧【《杜拉拉》抢票活动】活动开始啦！点击活动链接报名就有机会哦！活动报名链接> > > > 活动介绍：看过电影和电视版本的《杜拉拉》了嘛？如果都错过了，那就一定不能错过话剧《杜拉拉》！！~ ~ 大家都来报名吧~
0,回复老了老了，看到这帮年轻的美女们我就桑心啊心碎啊。。。难道您老了？哈哈有来兼职发单页的学生，看着真年轻。。。。羡慕妒 忌恨。。。。
0,想知其夫作何反应...不知哪个坏蛋那么心狠手辣，把我们单位领导药死好几个，手段真高，到现在警察还破不了案。。。
0,老王YEAH 老大你的领带歪了，要不要我帮你喬 喬
0,额。。。。。。相信奇迹吗？比如屋子里出现彩虹？拿个本子来就能办到。公司福利取消了，都发彩虹
0,一看就只是过来人多带几张没钱的卡，过期的也行，什么电话卡、住房卡、存包卡、积分卡、只要是卡就行，不！您的医保卡就别带了，补起来麻烦。当然了，如果你还有没用完的“冥钱”建议也一起带去，反正他们也不认识。
3,，离广州好近~ ~
3,06年从队员到教练全部的全部都美06年主客场都美06真美阿里山的姑娘美如水呀，阿根廷的队服靓 如画啊~ ~ （还是06年主场的好看）
3,14君自重啊自重啊坟蛋！噗哈哈出去马路奔跑吧！多串，要自重啊，混蛋~ 居然是银酱的专属草莓内裤=w =妄想着沉浸在草莓的世界里面这是第二天12310384（（难得见到如此的十四原来土银会有这样的收获_ (￣ 0￣ )_ [哦~ ]
2,又苇窝啊？哈哈，我马上回去了啊。请问你们现在在家都穿啥啊？目前本人状态，棉睡衣，棉睡裤，呃~ 真是扛不住的冷啊~ ~ 我决定躺床上蒙被子了~
0,你在这里能睡着吗？
0,没吃过太空心品种。最新品种的彩虹玉米，不知道好不好吃
3,岀 道五周年，万人体育场，你们给我一个最大的礼物！呵呵！
